nome periodico,info periodico,link pdf,link xml
Ide,Ide (São Paulo) v.31 n.146 São Paulo jun. 2008,http://pepsic.bvsalud.org/pdf/ide/v31n46/v31n46a12.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062008000100012&lang=pt
Ide,Ide (São Paulo) v.31 n.146 São Paulo jun. 2008,http://pepsic.bvsalud.org/pdf/ide/v31n46/v31n46a11.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062008000100011&lang=pt
Ide,Ide (São Paulo) v.31 n.146 São Paulo jun. 2008,http://pepsic.bvsalud.org/pdf/ide/v31n46/v31n46a10.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062008000100010&lang=pt
Ide,Ide (São Paulo) v.31 n.146 São Paulo jun. 2008,http://pepsic.bvsalud.org/pdf/ide/v31n46/v31n46a09.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062008000100009&lang=pt
Ide,Ide (São Paulo) v.31 n.146 São Paulo jun. 2008,http://pepsic.bvsalud.org/pdf/ide/v31n46/v31n46a08.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062008000100008&lang=pt
Ide,Ide (São Paulo) v.31 n.146 São Paulo jun. 2008,http://pepsic.bvsalud.org/pdf/ide/v31n46/v31n46a07.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062008000100007&lang=pt
Ide,Ide (São Paulo) v.31 n.146 São Paulo jun. 2008,http://pepsic.bvsalud.org/pdf/ide/v31n46/v31n46a06.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062008000100006&lang=pt
Ide,Ide (São Paulo) v.31 n.146 São Paulo jun. 2008,http://pepsic.bvsalud.org/pdf/ide/v31n46/v31n46a05.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062008000100005&lang=pt
Ide,Ide (São Paulo) v.31 n.146 São Paulo jun. 2008,http://pepsic.bvsalud.org/pdf/ide/v31n46/v31n46a04.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062008000100004&lang=pt
Ide,Ide (São Paulo) v.31 n.146 São Paulo jun. 2008,http://pepsic.bvsalud.org/pdf/ide/v31n46/v31n46a03.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062008000100003&lang=pt
Ide,Ide (São Paulo) v.31 n.146 São Paulo jun. 2008,http://pepsic.bvsalud.org/pdf/ide/v31n46/v31n46a02.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062008000100002&lang=pt
Ide,Ide (São Paulo) v.31 n.146 São Paulo jun. 2008,http://pepsic.bvsalud.org/pdf/ide/v31n46/v31n46a01.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062008000100001&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a23.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200023&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a22.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200022&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a21.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200021&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a20.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200020&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a19.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200019&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a18.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200018&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a17.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200017&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a16.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200016&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a15.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200015&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a14.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200014&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a13.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200013&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a12.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200012&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a11.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200011&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a10.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200010&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a09.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200009&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a08.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200008&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a07.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200007&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a06.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200006&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a05.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200005&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a04.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200004&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a03.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200003&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a02.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200002&lang=pt
Ide,Ide (São Paulo) v.32 n.49 São Paulo dez. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n49/v32n49a01.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000200001&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a23.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100023&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a22.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100022&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a21.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100021&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a20.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100020&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a19.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100019&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a18.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100018&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a17.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100017&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a16.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100016&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a15.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100015&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a14.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100014&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a13.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100013&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a12.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100012&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a11.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100011&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a10.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100010&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a09.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100009&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a08.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100008&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a07.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100007&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a06.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100006&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a05.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100005&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a04.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100004&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a03.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100003&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a02.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100002&lang=pt
Ide,Ide (São Paulo) v.32 n.48 São Paulo jun. 2009,http://pepsic.bvsalud.org/pdf/ide/v32n48/v32n48a01.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062009000100001&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a22.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200022&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a21.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200021&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a20.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200020&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a19.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200019&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a18.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200018&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a17.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200017&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a16.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200016&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a15.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200015&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a14.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200014&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a13.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200013&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a12.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200012&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a11.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200011&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a10.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200010&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a09.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200009&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a08.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200008&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a07.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200007&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a06.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200006&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a05.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200005&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a04.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200004&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a03.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200003&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a02.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200002&lang=pt
Ide,Ide (São Paulo) vol.33 no.51 São Paulo dez. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n51/v33n51a01.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000200001&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a23.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100023&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a22.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100022&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a21.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100021&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a20.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100020&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a19.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100019&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a18.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100018&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a17.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100017&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a16.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100016&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a15.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100015&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a14.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100014&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a13.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100013&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a12.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100012&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a10.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100010&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a11.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100011&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a09.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100009&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a08.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100008&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a07.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100007&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a06.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100006&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a05.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100005&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a04.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100004&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a03.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100003&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a02.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100002&lang=pt
Ide,Ide (São Paulo) vol.33 no.50 São Paulo jul. 2010,http://pepsic.bvsalud.org/pdf/ide/v33n50/v33n50a01.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-31062010000100001&lang=pt
Tempo psicanalitico,Tempo psicanal. vol.49 no.2 Rio de Janeiro dez. 2017,http://pepsic.bvsalud.org/pdf/tpsi/v49n2/v49n2a12.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-48382017000200012&lang=pt
Tempo psicanalitico,Tempo psicanal. vol.48 no.1 Rio de Janeiro jun. 2016,http://pepsic.bvsalud.org/pdf/tpsi/v48n1/v48n1a15.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-48382016000100015&lang=pt
Tempo psicanalitico,Tempo psicanal. vol.48 no.2 Rio de Janeiro dez. 2016,http://pepsic.bvsalud.org/pdf/tpsi/v48n2/v48n1a09.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-48382016000200009&lang=pt
Tempo psicanalitico,Tempo psicanal. vol.47 no.1 Rio de Janeiro jun. 2015,http://pepsic.bvsalud.org/pdf/tpsi/v47n1/v47n1a13.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-48382015000100013&lang=pt
Tempo psicanalitico,Tempo psicanal. vol.47 no.2 Rio de Janeiro dez. 2015,http://pepsic.bvsalud.org/pdf/tpsi/v47n2/v47n2a14.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-48382015000200014&lang=pt
Tempo psicanalitico,Tempo psicanal. vol.46 no.1 Rio de Janeiro jul. 2014,http://pepsic.bvsalud.org/pdf/tpsi/v46n1/v46n1a13.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-48382014000100013&lang=pt
Tempo psicanalitico,Tempo psicanal. vol.46 no.2 Rio de Janeiro dez. 2014,http://pepsic.bvsalud.org/pdf/tpsi/v46n2/v46n2a14.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-48382014000200014&lang=pt
Tempo psicanalitico,Tempo psicanal. vol.45 no.1 Rio de Janeiro jun. 2013,http://pepsic.bvsalud.org/pdf/tpsi/v45n1/v45n1a13.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-48382013000100013&lang=pt
Tempo psicanalitico,Tempo psicanal. vol.45 no.1 Rio de Janeiro jun. 2013,http://pepsic.bvsalud.org/pdf/tpsi/v45n1/v45n1a12.pdf,http://pepsic.bvsalud.org/scieloOrg/php/articleXML.php?pid=S0101-48382013000100012&lang=pt
